id,label,timeset,users_can_post,link,category,username,talking_about_count,post_activity,fan_count,modularity_class,pageranks
135529993185189,FPS Russia (OFFICIAL),,no,https://www.facebook.com/FPSRUSSIA/,Public Figure,FPSRUSSIA,1721,0.0,1836376,2,9.973919227630483E-4
380581991978801,U.S. Army Aviation Museum,,yes,https://www.facebook.com/armyaviationmuseum/,Government Organization,armyaviationmuseum,503,0.03,9406,2,7.310538924918941E-4
485663848193357,Military Aviation,,no,https://www.facebook.com/Military.Aviation.Aircraft/,Community,Military.Aviation.Aircraft,169,0.0,66250,6,3.8999674404587004E-4
93673361796,Military Aviation Museum,,yes,https://www.facebook.com/MilitaryAviationMuseum/,History Museum,MilitaryAviationMuseum,925,0.03,110048,6,3.227043446434809E-4
383809475063098,Navy League San Diego,,yes,https://www.facebook.com/NavyLeagueSanDiego/,Nonprofit Organization,NavyLeagueSanDiego,0,0.0,448,5,3.227043446434809E-4
129103990468571,Navy League of the United States,,yes,https://www.facebook.com/NavyLeagueUS/,Non-Governmental Organization (NGO),NavyLeagueUS,234,0.09,6481,5,0.0014140971692266867
78283834430,Air Force Association,,yes,https://www.facebook.com/AirForceAssociation/,Nonprofit Organization,AirForceAssociation,334,0.04,32062,5,0.0013875056196277537
132749726741086,Marine Corps Association & Foundation,,yes,https://www.facebook.com/marinecorpsassociation/,Nonprofit Organization,marinecorpsassociation,7247,0.02,376421,5,0.0019162609520741076
117432584971262,Army Group 1944,,yes,https://www.facebook.com/ArmyGroup1944/,Nonprofit Organization,ArmyGroup1944,13,0.01,2766,6,3.227043446434809E-4
241033732668421,U.S. Army Special Operations Aviation Command,,no,https://www.facebook.com/US-Army-Special-Operations-Aviation-Command-241033732668421/,Government Organization,,55,0.0,22907,2,0.001457462773278296
230669146943180,Marine Corps Aviation Association,,yes,https://www.facebook.com/MarineCorpsAviationAssociation/,Nonprofit Organization,MarineCorpsAviationAssociation,4165,0.21,26284,6,3.227043446434809E-4
437341482980103,Special military units,,yes,https://www.facebook.com/Special-military-units-437341482980103/,Company,,4795,0.03,503433,2,3.5642516844393215E-4
103460844289,U.S. Fleet Forces Command,,yes,https://www.facebook.com/usfleetforces/,Government Organization,usfleetforces,3555,0.1,24729,5,0.0016032289915687433
116332938411559,theCHIVE Military,,yes,https://www.facebook.com/thechivemilitary/,Entertainment Website,thechivemilitary,107,0.03,30889,6,3.3051603670294173E-4
360565954753,Reese El Don,,no,https://www.facebook.com/reeseeldon/,Musician/Band,reeseeldon,10,0.0,16660,6,3.227043446434809E-4
114100341987751,"82nd Combat Aviation Brigade, 82nd Airborne Division",,yes,https://www.facebook.com/82ndCAB/,Government Organization,82ndCAB,740,0.05,40836,2,0.001654395214909094
8429246183,HISTORY,,no,https://www.facebook.com/HISTORY/,TV Network,HISTORY,118772,0.25,42483557,2,0.0010261558308404626
55290780338,Time Out New York,,no,https://www.facebook.com/timeoutnewyork/,Media/News Company,timeoutnewyork,78118,0.65,833869,6,3.227043446434809E-4
223649167822693,Vox,,no,https://www.facebook.com/Vox/,Media/News Company,Vox,439520,1.3,1709252,6,0.0011027708908118567
1516641241895808,Air Force Memes,,yes,https://www.facebook.com/Air-Force-Memes-1516641241895808/,Community,,1,0.0,663,6,3.227043446434809E-4
246842988811134,Air Force Memes,,yes,https://www.facebook.com/AFMemes/,Community,AFMemes,73,0.0,901,6,3.227043446434809E-4
326905744062274,Air Force Memes & Humor,,yes,https://www.facebook.com/AirForceMemes/,Aerospace Company,AirForceMemes,4127,0.06,135305,6,5.646159142883672E-4
384345205034068,Marine Corps Memes,,yes,https://www.facebook.com/theMarineCorpsMemes/,Community,theMarineCorpsMemes,242,0.01,36607,6,4.3887813151637285E-4
481309198649963,Marine Corps Memes,,yes,https://www.facebook.com/MarineCorpsMeme/,Website,MarineCorpsMeme,1835,0.02,45141,6,3.848789696285403E-4
260089944079343,Marine Corps Memes,,yes,https://www.facebook.com/MarineMemes/,Community,MarineMemes,875,0.0,129565,2,0.0010429057713427763
103801866325991,United States Navy SEALs,,no,https://www.facebook.com/pages/United-States-Navy-SEALs/103801866325991,Interest,,0,0.0,216032,2,3.849009378536804E-4
61924502489,Navy Times,,no,https://www.facebook.com/navytimes/,Media/News Company,navytimes,102007,0.67,542475,5,0.0026735700631524417
765415436816487,US Navy Memes,,yes,https://www.facebook.com/USNMemes/,Community,USNMemes,5,0.0,1773,6,3.227043446434809E-4
181201758722411,U.S. Navy Memes,,yes,https://www.facebook.com/UsNavyMemes/,Entertainment Website,UsNavyMemes,250,0.01,30999,6,4.8236923967156755E-4
392515204219843,Military Memes,,yes,https://www.facebook.com/Military.memes.official/,Entertainment Website,Military.memes.official,4816,0.01,407509,6,3.227043446434809E-4
309944675811335,Military Memes,,yes,https://www.facebook.com/militarymemesetc/,Media/News Company,militarymemesetc,101262,1.13,1173648,2,8.945705342642978E-4
734216286649762,Army Memes,,yes,https://www.facebook.com/Army-Memes-734216286649762/,Community,,760,0.01,115229,6,4.043993683635922E-4
144540227138,MOVIECLIPS,,no,https://www.facebook.com/movieclips/,Entertainment Website,movieclips,171337,0.2,1509754,6,3.227043446434809E-4
304015683045961,"Association of Military Photographers  """" AMP""""",,yes,https://www.facebook.com/militaryphotographers/,Organization,militaryphotographers,5,0.0,3084,5,3.227043446434809E-4
196696747165803,Military Photography,,yes,https://www.facebook.com/Military-Photography-196696747165803/,Camera/Photo,,32,0.0,4018,5,3.227043446434809E-4
141868664412,Paul Rieckhoff,,yes,https://www.facebook.com/PJRieckhoff/,Public Figure,PJRieckhoff,0,0.01,1983,1,9.24966721132912E-4
159456894195530,U.S. Military,,yes,https://www.facebook.com/USMilitaryPage/,News & Media Website,USMilitaryPage,20227,0.78,528827,6,3.3294927756272955E-4
25695254496,Army Times,,no,https://www.facebook.com/armytimes/,Media/News Company,armytimes,47839,0.66,1105357,2,0.005467827835162325
685095571556998,Staff Sergeant Old School,,yes,https://www.facebook.com/StaffSergeantOldSchool/,Fictional Character,StaffSergeantOldSchool,259,0.0,76653,2,9.539363796636354E-4
291448617173,Military Times,,no,https://www.facebook.com/MilitaryTimesOnline/,Media/News Company,MilitaryTimesOnline,11996,0.69,234154,5,0.0033528661971228275
78701778561,3rd Infantry Division,,no,https://www.facebook.com/3rd.Infantry.Division/,Government Organization,3rd.Infantry.Division,1229,0.05,123647,2,0.0025251284690253444
142833955761489,Start2Finish MUA,,yes,https://www.facebook.com/missylynnofficial/,Public Figure,missylynnofficial,80,0.0,50718,6,3.227043446434809E-4
54394634281,Veteran Owned Business Directory,,yes,https://www.facebook.com/VeteranOwnedBusiness/,Community,VeteranOwnedBusiness,4039,0.1,277812,5,6.336358068846035E-4
61575637587,U.S. Pacific Command,,no,https://www.facebook.com/pacific.command/,Government Organization,pacific.command,5819,0.06,258115,5,0.003731379756551113
307474162729591,Mat Best MBest11x,,yes,https://www.facebook.com/mbest11x/,Public Figure,mbest11x,36923,0.0,1447682,2,0.0036135084853554595
303805692994539,Steve Reichert,,no,https://www.facebook.com/SteveReichertOfficialPage/,Public Figure,SteveReichertOfficialPage,63129,0.19,433519,2,6.802325310016517E-4
152972288086513,Team RWB Triathlon,,yes,https://www.facebook.com/TeamRWBTriathlon/,Nonprofit Organization,TeamRWBTriathlon,2,0.01,3598,5,5.562107350838597E-4
198747720183751,Team RWB Upstate New York,,yes,https://www.facebook.com/TeamRWBUpstateNewYork/,Nonprofit Organization,TeamRWBUpstateNewYork,3,0.0,1328,5,7.478754936453281E-4
133689136722264,Team RWB Washington DC,,no,https://www.facebook.com/Team.RWB.DMV/,Nonprofit Organization,Team.RWB.DMV,29,0.02,3922,5,8.456129633769979E-4
176802855690447,Mt. Soledad National Veterans Memorial,,yes,https://www.facebook.com/1MSMA/,Nonprofit Organization,1MSMA,209,0.06,7322,5,3.227043446434809E-4
154158797940566,U.S. Army Office of the Chief of Public Affairs,,no,https://www.facebook.com/ArmyOCPA/,Government Organization,ArmyOCPA,57,0.0,15571,2,0.002596446943332067
115503971812871,Naval Operations Security (OPSEC),,yes,https://www.facebook.com/NavalOPSEC/,Government Organization,NavalOPSEC,569,0.01,25576,5,0.0015373146566989748
269542546262,Combat Wounded Coalition Home of Wounded Wear,,yes,https://www.facebook.com/combatwoundedcoalition/,Nonprofit Organization,combatwoundedcoalition,179,0.03,56917,5,5.795560793152084E-4
103250226444989,Honor Them,,yes,https://www.facebook.com/OpHonorThem/,Organization,OpHonorThem,4478,1.02,112619,5,5.306171313582215E-4
165605157615,Restrepo,,yes,https://www.facebook.com/restrepothemovie/,Movie,restrepothemovie,164,0.0,219616,1,0.0014596617869739102
118155135832,Hollywood HEART,,yes,https://www.facebook.com/hollywoodheart/,Nonprofit Organization,hollywoodheart,38,0.01,1593,6,3.227043446434809E-4
381764758570594,Troop ID,,yes,https://www.facebook.com/TroopID/,Shopping & Retail,TroopID,73,0.0,91660,5,6.52724043542687E-4
245901949171,Navy Seabee Veterans of America,,yes,https://www.facebook.com/Navy-Seabee-Veterans-of-America-245901949171/,Nonprofit Organization,,99,0.01,27841,5,3.7819790278933026E-4
73284480829,American Women Veterans,,yes,https://www.facebook.com/AmericanWomenVeterans/,Community Organization,AmericanWomenVeterans,6424,0.08,105313,5,0.0012283793054491277
158791100909689,Concerned Veterans for America,,no,https://www.facebook.com/ConcernedVetsforAmerica/,Armed Forces,ConcernedVetsforAmerica,2863,0.13,416641,5,5.754149878345556E-4
105632872804758,Veterans Day,,no,https://www.facebook.com/pages/Veterans-Day/105632872804758,Holiday,,0,0.0,198823,5,4.203391978886849E-4
357365774114,Supporting Our Veterans,,no,https://www.facebook.com/SupportingOurVeterans/,News & Media Website,SupportingOurVeterans,4003,0.14,2753030,5,9.66644969294175E-4
146657600188,Rob Bliss Creative,,yes,https://www.facebook.com/robblisscreative/,Company,robblisscreative,8,0.0,14932,6,5.970039105888283E-4
103835809553,Archi's Acres,,yes,https://www.facebook.com/ArchisAcres/,Organization,ArchisAcres,6,0.01,4923,6,3.227043446434809E-4
108217895869068,Stars and Stripes,,no,https://www.facebook.com/pages/Stars-and-Stripes/108217895869068,Interest,,0,0.0,4827,6,3.227043446434809E-4
259347620281,Johnny's Neighborhood Saloon & Pizzeria,,yes,https://www.facebook.com/JohnnysSaloon/,Dive Bar,JohnnysSaloon,366,0.09,22281,6,3.227043446434809E-4
137069736308946,Exit 12 Dance Company,,yes,https://www.facebook.com/Exit12DanceCo/,Community,Exit12DanceCo,3,0.01,955,6,3.45674303403466E-4
98020982966,Hope For The Warriors,,yes,https://www.facebook.com/HopeForTheWarriors/,Charity Organization,HopeForTheWarriors,368,0.12,41886,5,7.757985506092607E-4
105413979508605,WelcomeHomeBlog.com,,yes,https://www.facebook.com/welcomehomeblog/,Website,welcomehomeblog,914,0.19,52746,5,3.456091870001865E-4
572470049447213,Makeovers That Matter,,yes,https://www.facebook.com/makeoversthatmatterfoundation/,Nonprofit Organization,makeoversthatmatterfoundation,9,0.0,8257,6,3.227043446434809E-4
21898300328,BuzzFeed,,yes,https://www.facebook.com/BuzzFeed/,Media/News Company,BuzzFeed,1377616,1.43,10500616,6,5.684347499478659E-4
6024998621,StoryCorps,,yes,https://www.facebook.com/StoryCorps/,Community Organization,StoryCorps,8703,0.06,350728,6,8.483033588267757E-4
111524548869005,Veteran Artist Program,,yes,https://www.facebook.com/veteranartistprogram/,Nonprofit Organization,veteranartistprogram,18,0.02,8906,5,9.458114555488375E-4
154669137911143,Homefront Heroes,,yes,https://www.facebook.com/HomefrontHeroes/,Cause,HomefrontHeroes,8,0.0,1255,5,6.509432665772953E-4
97197094730,Vets Prevail,,no,https://www.facebook.com/VetsPrevail/,Product/Service,VetsPrevail,255,0.01,32123,5,5.373660899014233E-4
487425704668920,Military Vets,,yes,https://www.facebook.com/WeLoveVets/,Just For Fun,WeLoveVets,23877,0.85,467190,5,6.334865102275412E-4
104266592953439,ESPN,,yes,https://www.facebook.com/ESPN/,TV Network,ESPN,689431,1.74,18322389,1,0.005177480165182435
286445047113,Dégagé Ministries,,yes,https://www.facebook.com/DegageMinistries/,Mission,DegageMinistries,615,0.05,5309,6,3.227043446434809E-4
102672365805,Luke's Wings,,yes,https://www.facebook.com/LukesWings/,Charity Organization,LukesWings,46,0.01,10085,5,5.309054178608613E-4
197913433619595,Warrior Canine Connection,,yes,https://www.facebook.com/WarriorCanineConnection/,Nonprofit Organization,WarriorCanineConnection,18275,0.12,132219,5,0.0012954151426038272
186001529883,Operation Homefront,,yes,https://www.facebook.com/OperationHomefront/,Nonprofit Organization,OperationHomefront,825,0.09,188601,5,0.002213847242518903
212367835471032,The S.F. Veteran Success Center,,yes,https://www.facebook.com/VeteransResourceCenter/,Employment Agency,VeteransResourceCenter,0,0.0,487,6,4.1707291352596846E-4
91741597496,Stand4Heroes with the Bob Woodruff Foundation,,yes,https://www.facebook.com/Stand4Heroes/,Nonprofit Organization,Stand4Heroes,511,0.04,15504,5,0.002468698392401556
192795467421125,Vets Helping Vets,,yes,https://www.facebook.com/military.veterans/,Organization,military.veterans,303,0.06,12676,5,3.351725067319058E-4
474026232661539,Hounds and Heroes,,yes,https://www.facebook.com/HoundsandHeroes/,Nonprofit Organization,HoundsandHeroes,198,0.04,5790,6,4.4934064169387014E-4
673743292652773,Lone Survivor,,yes,https://www.facebook.com/lonesurvivorfilm/,Movie,lonesurvivorfilm,956,0.01,1016831,2,4.8671144515074127E-4
403768649750184,1000 things not to do in the army,,yes,https://www.facebook.com/MilitaryCentral/,Community,MilitaryCentral,210,0.01,103879,5,3.371053315922045E-4
526703380687264,Military Homecomings,,yes,https://www.facebook.com/MilitaryHomecomings/,Society & Culture Website,MilitaryHomecomings,4,0.01,1050,5,3.227043446434809E-4
145473812290416,Defense One,,yes,https://www.facebook.com/DefenseOne/,News & Media Website,DefenseOne,2521,0.89,193041,5,3.937664753028591E-4
330487606329,The Ghost Army,,yes,https://www.facebook.com/TheGhostArmyofWWII/,Movie,TheGhostArmyofWWII,75,0.02,2034,6,3.227043446434809E-4
128463482993,US National Archives,,yes,https://www.facebook.com/usnationalarchives/,Government Organization,usnationalarchives,2434,0.05,214898,5,0.0014532718649608188
167115176655082,VICE,,yes,https://www.facebook.com/VICE/,Media/News Company,VICE,967859,2.03,7210795,1,4.41425534994201E-4
134045016673027,Pin-Ups For Vets,,yes,https://www.facebook.com/pinupsforvets/,Nonprofit Organization,pinupsforvets,42741,0.39,312450,2,8.504638416952482E-4
113196925361707,Stella Valle,,yes,https://www.facebook.com/Stella-Valle-113196925361707/,Retail Company,,14,0.02,5927,6,3.227043446434809E-4
277055185745832,Sword & Plough,,yes,https://www.facebook.com/SwordandPlough/,Local Business,SwordandPlough,302,0.04,38442,6,4.993927619632635E-4
260320120705161,R. Riveter,,yes,https://www.facebook.com/RRiveterBags/,Shopping & Retail,RRiveterBags,1046,0.05,36136,6,3.227043446434809E-4
123214871097848,Make the Connection,,yes,https://www.facebook.com/VeteransMTC/,Community,VeteransMTC,81571,0.02,2943956,5,0.0019390484825450704
171807186215364,Gary Sinise Foundation,,yes,https://www.facebook.com/GarySiniseFoundation/,Nonprofit Organization,GarySiniseFoundation,32920,0.04,379307,5,0.0012758193402876913
399880363426651,Support Military Muscle,,yes,https://www.facebook.com/supportmilitarymuscle/,Community Organization,supportmilitarymuscle,926,0.15,73096,5,3.227043446434809E-4
123161114492926,The Secret State,,no,https://www.facebook.com/thesecretstatemusic/,Musician/Band,thesecretstatemusic,139,0.0,393637,6,3.227043446434809E-4
264817083546536,Official Angie Johnson,,yes,https://www.facebook.com/OfficialAngieJohnson/,Musician/Band,OfficialAngieJohnson,3274,0.0,50460,5,4.1188417106991534E-4
156333757510,Phil Stacey,,yes,https://www.facebook.com/philstaceymusic/,Musician/Band,philstaceymusic,5,0.0,8629,6,3.227043446434809E-4
354522044588660,Upworthy,,yes,https://www.facebook.com/Upworthy/,Media/News Company,Upworthy,1054951,0.66,11312380,6,8.529624653264729E-4
121059224721099,Alex Minsky,,yes,https://www.facebook.com/AlexMinskyFanPage/,Public Figure,AlexMinskyFanPage,309,0.01,340814,6,0.0013775529336527766
132690080120339,Final Salute Inc.,,no,https://www.facebook.com/FinalSaluteInc/,Social Service,FinalSaluteInc,56,0.01,8799,5,5.422753511214969E-4
109539515804029,Operation Freedom Paws,,yes,https://www.facebook.com/OperationFreedomPaws/,Community Organization,OperationFreedomPaws,417,0.05,7892,5,3.277866286591488E-4
16657934149,Ranger Up Military and MMA Apparel,,yes,https://www.facebook.com/RangerUpFanPage/,Clothing (Brand),RangerUpFanPage,64106,0.25,949382,2,0.004130960978257681
333382006761632,Vet Ride for Life,,yes,https://www.facebook.com/vetrideforlife/,Community,vetrideforlife,3,0.0,2704,2,6.794038706641043E-4
182077621822687,Rob Riggle,,yes,https://www.facebook.com/RobRiggle/,Comedian,RobRiggle,164,0.03,140227,2,0.0011454420562390759
150612718350593,Veteran Empire,,yes,https://www.facebook.com/VeteranEmpire/,Amateur Sports Team,VeteranEmpire,12,0.0,5881,2,6.794038706641043E-4
123236581037975,Chosin The Movie,,yes,https://www.facebook.com/Chosin-The-Movie-123236581037975/,Movie,,2,0.0,6447,2,9.654198349328151E-4
65986997382,Marine Corps Times,,no,https://www.facebook.com/MarineCorpsTimes/,Media/News Company,MarineCorpsTimes,42929,0.75,764345,2,0.002198383656331027
197353473639858,Still In The Fight,,yes,https://www.facebook.com/stillinthefight/,Cause,stillinthefight,4,0.0,4353,2,9.654198349328151E-4
426008690902166,5Bravo,,no,https://www.facebook.com/Embrace5B/,Media/News Company,Embrace5B,107993,0.41,237169,4,4.317532840075919E-4
208256116203891,Our Boy Drew,,yes,https://www.facebook.com/ourboydrew/,Public Figure,ourboydrew,127,0.0,18514,4,4.317532840075919E-4
769924816419024,Graham Allen,,yes,https://www.facebook.com/TheDailyRantsGuy/,Public Figure,TheDailyRantsGuy,129033,0.16,1713365,4,4.317532840075919E-4
954809337867456,Donny O'Malley,,yes,https://www.facebook.com/donnyomalley/,Comedian,donnyomalley,7947,0.09,88489,4,4.317532840075919E-4
1036824113030226,Double Tap Gear,,yes,https://www.facebook.com/doubletapgear/,Clothing Store,doubletapgear,118,0.0,23794,4,4.317532840075919E-4
121675677851944,FLAG NOR FAIL,,yes,https://www.facebook.com/FlagNorFailOfficial/,Clothing (Brand),FlagNorFailOfficial,1212,0.06,221399,4,7.987451962311348E-4
264714820267307,Hustle Standard,,yes,https://www.facebook.com/thehustlestandard/,Musician/Band,thehustlestandard,85,0.01,23042,4,4.317532840075919E-4
213675645680946,Freedom Protectors Life,,yes,https://www.facebook.com/Freedom-Protectors-Life-213675645680946/,Insurance Company,,8,0.0,134,2,8.05589280454214E-4
1065742336848615,Mell's Auto Restoration and Collision Center,,yes,https://www.facebook.com/mellsoakgroveautocenter/,Automotive Repair Shop,mellsoakgroveautocenter,1,0.01,483,2,4.3545264264732724E-4
982233395194152,Kyleigh Villarreal,,no,https://www.facebook.com/kyleighV13/,Public Figure,kyleighV13,1,0.0,98,2,4.3545264264732724E-4
920953551292204,Florent Groberg,,yes,https://www.facebook.com/Florent-Groberg-920953551292204/,Public Figure,,10,0.01,3154,2,4.3545264264732724E-4
605966876192838,22 Until None,,yes,https://www.facebook.com/22UntilNone/,Nonprofit Organization,22UntilNone,4523,0.25,62340,2,0.0010139590711906346
430898530431409,Take My Hand,,yes,https://www.facebook.com/takemyhandigy6/,Community,takemyhandigy6,2121,0.49,24422,2,4.3545264264732724E-4
1923762264515990,27 Bear Squadron,,yes,https://www.facebook.com/bearsquadron27/,Community,bearsquadron27,2514,2.09,12681,2,4.3545264264732724E-4
178470963711,U.S. Army Recruiting Center - Madison West,,yes,https://www.facebook.com/MadisonArmyRecruiting/,Government Organization,MadisonArmyRecruiting,4,0.01,614,2,7.352206358102529E-4
201419873524398,ASMDSS Gear,,yes,https://www.facebook.com/ASMDSSGear/,Clothing (Brand),ASMDSSGear,20,0.01,14146,2,3.8675341422876684E-4
391031164243676,Stellar Graphics,,yes,https://www.facebook.com/stellargraphicsFL/,Graphic Designer,stellargraphicsFL,241,0.02,4520,2,4.782620346733224E-4
732455020119441,Sketch's World,,yes,https://www.facebook.com/Sketchsomestuff/,Performing Arts,Sketchsomestuff,17778,0.02,35350,2,0.0012486242837058
130590100293003,Paws and Stripes,,yes,https://www.facebook.com/pawsandstripes501c/,Nonprofit Organization,pawsandstripes501c,1775,0.05,143976,2,5.303584924619054E-4
419114498128914,Dogface,,yes,https://www.facebook.com/meachmilitarymemorabilia/,Retail Company,meachmilitarymemorabilia,3402,0.7,41869,2,4.3573091473253094E-4
200500836758325,Tried and Tested: America's Warriors,,yes,https://www.facebook.com/TriedAndTestedAmericasWarriors/,News & Media Website,TriedAndTestedAmericasWarriors,822,0.02,52999,2,5.519425274134727E-4
379631742118421,Warrior Pointe,,yes,https://www.facebook.com/WarriorPointe/,Nonprofit Organization,WarriorPointe,5951,0.17,65523,2,6.649009881421889E-4
583612865001948,MTBF,,yes,https://www.facebook.com/MakeThatBtchFamous/,Community,MakeThatBtchFamous,5,0.0,2933,2,3.8675341422876684E-4
292094465005,U.S. Army Future Soldier Center,,yes,https://www.facebook.com/ArmyFutureSoldierCenter/,Government Organization,ArmyFutureSoldierCenter,25486,0.21,960606,2,0.0016515807528894077
193408001194,U.S. Army Career Center Rowland Heights,,yes,https://www.facebook.com/ArmyCareerCenterRowlandHeights/,Government Organization,ArmyCareerCenterRowlandHeights,2,0.01,631,2,7.067060201022913E-4
168825053228012,Bigdomphoto,,yes,https://www.facebook.com/Bigdomphoto/,Media/News Company,Bigdomphoto,7,0.0,10387,2,5.046147558616902E-4
121885469208,U.S. Army Chaplain Center and School,,yes,https://www.facebook.com/US-Army-Chaplain-Center-and-School-121885469208/,Government Organization,,1162,0.02,7189,2,3.8675341422876684E-4
135309003169021,Drill Sergeant Identification Badge,,no,https://www.facebook.com/pages/Drill-Sergeant-Identification-Badge/135309003169021,Interest,,0,0.0,741,2,4.6893888335853006E-4
334842867006,The Reflective PT Belt,,yes,https://www.facebook.com/PTbelt/,Company,PTbelt,25,0.0,13711,2,3.8675341422876684E-4
146550342147768,Sew Tutu Cute,,yes,https://www.facebook.com/SewTutuCuteBowtique/,Baby & Children's Clothing Store,SewTutuCuteBowtique,11,0.01,1235,2,3.8675341422876684E-4
127003548795,California National Guard,,yes,https://www.facebook.com/CAGUARD/,Government Organization,CAGUARD,1360,0.18,35078,2,7.554052485208517E-4
155206364529829,PTSD Triumph Program,,yes,https://www.facebook.com/PTSD-Triumph-Program-155206364529829/,Community,,5,0.0,1773,2,4.259353540656078E-4
231069184335,U.S. Army Infantry,,yes,https://www.facebook.com/11series/,Community,11series,564,0.01,127168,2,7.267448606387714E-4
406268692734348,Beer for the Fallen,,yes,https://www.facebook.com/beerforthefallen/,Community,beerforthefallen,34,0.01,27450,2,5.87252727159451E-4
152382061463682,Zombie Eradication and Survival Team,,yes,https://www.facebook.com/ZombieEradicationandSurvivalTeam/,Non-Governmental Organization (NGO),ZombieEradicationandSurvivalTeam,2605,0.01,64446,2,8.61252951835026E-4
264457576965228,Sage Dynamics,,yes,https://www.facebook.com/sagedynamics/,Company,sagedynamics,84,0.0,40054,2,5.297235526796859E-4
834739026585074,Derek Weida,,yes,https://www.facebook.com/derekweida/,Public Figure,derekweida,2474,0.01,718813,1,0.0011119803679508977
106994762713409,Greatist,,yes,https://www.facebook.com/greatist/,News & Media Website,greatist,89394,0.38,581359,1,3.441032270040833E-4
105087792973448,DoubleBond Productions,,yes,https://www.facebook.com/DoubleBondProductions/,Producer,DoubleBondProductions,5,0.0,549,1,3.441032270040833E-4
324891601013872,READYMAN,,yes,https://www.facebook.com/readymancommunity/,Product/Service,readymancommunity,743,0.03,116609,1,3.441032270040833E-4
190158030999896,The 75th Ranger Regiment,,no,https://www.facebook.com/75thRangerRegiment1942/,Government Organization,75thRangerRegiment1942,9570,0.02,446406,1,8.530721963001969E-4
461675087208672,NextGen MilSpouse,,yes,https://www.facebook.com/NextGenMilSpouse/,News & Media Website,NextGenMilSpouse,486,0.2,13673,1,3.441032270040833E-4
112231108789369,James Mattis,,no,https://www.facebook.com/pages/James-Mattis/112231108789369,Interest,,0,0.0,19773,1,3.441032270040833E-4
614134231980299,Veterans Empowered To Protect African Wildlife,,yes,https://www.facebook.com/vetpaw/,Nonprofit Organization,vetpaw,2726,0.05,99267,1,3.441032270040833E-4
163231787057358,U.S. Department of Veterans Affairs Center for Innovation,,yes,https://www.facebook.com/VAInnovation/,Government Organization,VAInnovation,57,0.01,17991,1,8.935065305873865E-4
331506910268,SpouseBuzz,,no,https://www.facebook.com/spousebuzz/,News & Media Website,spousebuzz,967,0.03,26557,5,8.726257113734508E-4
1440250252919108,NY MetroVets,,yes,https://www.facebook.com/NYMetroVets/,Community Organization,NYMetroVets,1,0.01,1428,1,5.07416500358726E-4
81276070943,Popular Mechanics,,no,https://www.facebook.com/popularmechanics/,Website,popularmechanics,59726,0.95,469458,1,3.441032270040833E-4
1045608522154210,U.S. Coast Guard MSST New York,,yes,https://www.facebook.com/CGMSSTNewYork/,Government Organization,CGMSSTNewYork,4,0.01,4178,1,3.441032270040833E-4
108046132557224,American Legion,,no,https://www.facebook.com/pages/American-Legion/108046132557224,Park,,0,0.0,49909,1,3.68064714134397E-4
53230628169,The Mission Continues,,yes,https://www.facebook.com/themissioncontinues/,Nonprofit Organization,themissioncontinues,936,0.05,39952,1,0.0024906787900443763
108295759229134,"Team Red, White & Blue",,yes,https://www.facebook.com/TeamRWB/,Nonprofit Organization,TeamRWB,1121,0.12,81166,1,7.047170347066257E-4
378828132270456,NoExceptions2016,,no,https://www.facebook.com/NoExceptions2016/,Community,NoExceptions2016,2,0.0,897,1,3.441032270040833E-4
395512560506637,Hirepurpose,,yes,https://www.facebook.com/Hirepurpose/,News & Media Website,Hirepurpose,8687,0.41,274450,1,3.68064714134397E-4
173382649351138,ScoutComms,,yes,https://www.facebook.com/ScoutComms/,Public Relations Agency,ScoutComms,10,0.02,848,1,4.6172040376941134E-4
53564292641,"Intrepid Sea, Air & Space Museum",,yes,https://www.facebook.com/IntrepidMuseum/,History Museum,IntrepidMuseum,3654,0.1,101195,5,5.903949587627459E-4
769775419710104,Matt Lauer,,no,https://www.facebook.com/mattlauer/,Journalist,mattlauer,208,0.0,238999,1,4.304961219175653E-4
6806028948,Southwest Airlines,,yes,https://www.facebook.com/SouthwestAir/,Travel Company,SouthwestAir,100622,4.54,5543316,1,0.0012258041080713657
258608895643,Cale Conley,,yes,https://www.facebook.com/caleconleyracing/,Athlete,caleconleyracing,507,0.02,14073,1,4.304961219175653E-4
122123037828089,Vietnam Veterans of America,,yes,https://www.facebook.com/VietnamVeteransofAmerica/,Charity Organization,VietnamVeteransofAmerica,727,0.06,121830,5,8.346818699304594E-4
123278089056,The Citadel,,no,https://www.facebook.com/TheCitadel/,College & University,TheCitadel,4869,0.07,31247,1,4.304961219175653E-4
7507129675,Doc Hastings,,no,https://www.facebook.com/RepDocHastings/,Government Official,RepDocHastings,1,0.0,3310,1,4.304961219175653E-4
125034104954,Victory Motorcycles,,yes,https://www.facebook.com/victorymotorcycles/,Motorcycle Dealership,victorymotorcycles,654,0.01,913896,1,4.49465741686097E-4
66367876671,Jeff Miller,,yes,https://www.facebook.com/RepJeffMiller/,Government Official,RepJeffMiller,7,0.01,9482,1,4.304961219175653E-4
154099951373555,Mr. & Mrs. Robert A. McDonald Cadet Leadership Conference,,yes,https://www.facebook.com/Mr-Mrs-Robert-A-McDonald-Cadet-Leadership-Conference-154099951373555/,Education,,1,0.0,90,1,4.304961219175653E-4
60820264588,Zipcar,,yes,https://www.facebook.com/zipcar/,Product/Service,zipcar,1593,0.11,309514,1,4.304961219175653E-4
